frame_path,angle
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225314_988.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224422_461.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223841_611.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224418_457.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230525_466.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225852_607.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230904_449.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224037_469.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225942_982.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225621_853.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225717_374.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230215_460.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225644_996.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224338_599.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223840_359.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225751_098.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225415_362.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225714_224.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230551_568.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230747_068.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224212_977.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230207_221.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231026_435.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224206_847.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223802_976.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225749_108.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230107_969.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224226_351.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230725_207.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224407_475.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230536_828.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224304_587.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223838_608.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225719_740.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224029_102.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230129_718.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225316_243.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230311_328.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225356_476.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230146_602.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225725_098.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224036_965.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224254_224.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225727_606.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230359_707.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224042_219.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225601_852.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225543_352.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230937_570.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230139_835.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225319_995.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225453_237.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223615_367.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230749_212.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230309_345.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225513_743.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230323_960.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224154_223.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225513_227.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223945_594.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225712_982.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230014_097.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223626_872.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225445_231.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230048_725.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224015_984.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223735_738.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225924_089.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230309_221.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230833_584.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224217_353.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225440_752.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224019_218.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223824_224.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224117_853.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224405_456.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230342_453.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230848_575.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224244_483.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225740_344.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223702_232.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225419_231.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223656_227.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223613_481.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225505_743.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230944_068.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223708_749.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223820_474.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224244_339.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230116_601.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224105_473.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231045_816.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225756_220.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225543_745.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223715_229.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230701_706.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225924_839.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223852_115.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230917_080.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225823_593.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225837_746.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230342_214.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225352_238.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224234_979.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225510_978.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223854_859.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231021_820.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223659_979.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230421_962.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225727_854.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230214_585.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225741_351.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225546_109.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224321_590.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230729_320.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230831_202.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230056_230.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223659_355.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230701_941.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230240_727.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230045_467.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230240_081.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230902_583.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223817_725.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225918_842.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225655_115.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230715_077.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225506_006.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224112_482.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223801_982.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230052_982.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223703_361.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231038_933.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224402_961.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230559_206.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230854_956.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231102_829.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225333_998.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224026_856.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225849_593.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225335_742.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230529_695.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230158_585.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230613_696.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225942_842.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224104_850.jpg,30
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225554_248.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230336_828.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225946_969.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230618_329.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230352_975.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225838_109.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224146_341.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223631_618.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223947_473.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230544_586.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224219_592.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223647_984.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230047_589.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224259_115.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230326_585.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224035_856.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230622_194.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225747_117.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231003_686.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230924_968.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225318_999.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225638_224.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225903_967.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230602_961.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230850_445.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230343_453.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224228_465.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225844_354.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224417_203.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230223_599.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225723_104.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223607_736.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225719_354.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230436_326.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223722_101.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230303_707.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224106_847.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230806_451.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230205_339.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223710_495.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223649_361.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230550_574.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225414_606.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224125_104.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230826_584.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230336_487.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223818_106.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225541_727.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225932_105.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223710_991.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230346_356.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223731_522.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225740_596.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230152_459.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230500_837.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225403_234.jpg,30
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230435_463.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230324_092.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230843_198.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225632_877.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230412_341.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223934_359.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225633_481.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225922_856.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230328_328.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230915_194.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230857_332.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223810_244.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231041_444.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225742_980.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225341_111.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230816_208.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230350_962.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230952_824.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225719_490.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230155_724.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230830_703.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223628_610.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225616_629.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224253_961.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225857_604.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230639_082.jpg,120
